,0,1
221,100.41561409,38.57399626
221,100.41572715,38.57399035
221,100.41582361,38.57398632
221,100.41590739,38.57398531
221,100.41601128,38.57398834
221,100.41609323,38.57398735
221,100.41612054,38.57398702
221,100.41605826,38.57400585
221,100.4160339,38.57400685
221,100.41600912,38.57400787
221,100.41584883,38.57400838
221,100.41576958,38.57401322
221,100.41560962,38.57402299
221,100.41557333,38.57423986
221,100.41557796,38.57432083
221,100.4156234,38.57447043
221,100.41564051,38.57449818
221,100.41570766,38.57451643
221,100.41578618,38.57451672
221,100.41585947,38.57451698
221,100.41601812,38.57452581
221,100.41610565,38.57453068
221,100.41632419,38.57452804
221,100.41638144,38.5745059
221,100.41643001,38.57450531
221,100.41649982,38.57450446
221,100.41655417,38.57448951
221,100.41656407,38.5745299
221,100.41657682,38.57456073
221,100.41660438,38.57457231
221,100.41684757,38.57458844
221,100.4170267,38.57458865
221,100.41704826,38.57458984
221,100.41711584,38.57456412
221,100.41716145,38.57459608
221,100.41723945,38.57460038
221,100.41741877,38.57461012
221,100.41747938,38.57460462
221,100.4175315,38.57463021
221,100.4175774,38.57464872
221,100.41762293,38.57464816
221,100.41766822,38.5746357
221,100.41774046,38.57460384
222,100.43251834,38.57421221
222,100.43261811,38.57409945
222,100.43263951,38.57407631
222,100.43266682,38.5740202
222,100.43275628,38.57398298
222,100.43283721,38.57393051
222,100.43291242,38.57386523
222,100.43297121,38.57379874
222,100.43297779,38.57376291
222,100.43304278,38.57373351
222,100.43323053,38.57355675
222,100.4332099,38.57352697
222,100.43315382,38.57354625
222,100.43311233,38.57356678
222,100.43302298,38.57356215
222,100.43292868,38.57362933
222,100.43289648,38.57361304
222,100.43276281,38.57360872
222,100.43255386,38.57363511
222,100.43244482,38.57364836
222,100.43235389,38.57365543
222,100.43229394,38.5736747
222,100.43226459,38.57366465
222,100.43221169,38.57366101
222,100.43214602,38.57365609
222,100.43214165,38.57365402
222,100.43210188,38.57363519
222,100.43205624,38.57363002
222,100.43201791,38.5736262
222,100.43198479,38.57360945
222,100.43193932,38.57358208
222,100.4318963,38.57355619
222,100.43180596,38.57350153
222,100.43177631,38.57349767
222,100.43174569,38.57349368
222,100.43165583,38.57346332
222,100.43159872,38.57343113
222,100.43159839,38.573429
222,100.43159246,38.57339117
222,100.43163663,38.57338379
222,100.43166978,38.57338946
222,100.43168996,38.57339636
222,100.43173964,38.5734215
222,100.43176579,38.57345407
222,100.43179154,38.57346662
222,100.43181709,38.57346917
222,100.43182475,38.57348767
222,100.43194616,38.57354767
222,100.43201798,38.57358683
222,100.43205648,38.57359923
222,100.43215525,38.57361947
222,100.432181,38.57363202
222,100.43221392,38.57363877
222,100.43230122,38.57363198
222,100.43235785,38.57363987
222,100.43253777,38.57361908
222,100.43262476,38.57359656
222,100.43268659,38.57359152
222,100.43270608,38.57356411
222,100.43273457,38.57353087
222,100.43276131,38.57349681
222,100.43287525,38.57355203
222,100.43292397,38.57352855
222,100.43295851,38.57352527
222,100.43309089,38.57349505
222,100.43322349,38.57347626
222,100.43325029,38.57345019
222,100.43324961,38.57341588
222,100.43323274,38.57339178
222,100.43320107,38.57335642
222,100.43314943,38.57332416
222,100.43305979,38.57330524
222,100.43298672,38.57329469
222,100.43292415,38.57326257
222,100.43291141,38.57325596
222,100.43278427,38.57318992
222,100.43272559,38.57317062
222,100.43268442,38.57320688
222,100.43267508,38.57319555
222,100.43265442,38.57316434
222,100.43262512,38.57315612
222,100.43259763,38.57314788
222,100.43258426,38.57311658
222,100.4325675,38.5730982
222,100.43253176,38.57304144
222,100.43251842,38.57301157
222,100.43250001,38.57300179
222,100.43245263,38.57300094
222,100.43245027,38.57297379
222,100.43243977,38.57290385
222,100.43240406,38.57284852
222,100.4323708,38.57282462
222,100.43233219,38.5728065
222,100.4323028,38.57279399
222,100.43225004,38.5727975
222,100.43224106,38.57280712
222,100.43215196,38.57276314
222,100.43207249,38.57273991
222,100.43202041,38.57274018
222,100.43195352,38.5727533
222,100.43188682,38.57275769
222,100.43193677,38.57270488
222,100.43193506,38.57268012
222,100.43188715,38.5726521
222,100.43184653,38.57268597
222,100.43177255,38.57262967
222,100.43172111,38.57260742
222,100.43173543,38.57259485
222,100.43173587,38.57255576
222,100.43169268,38.57252102
222,100.4316432,38.57253688
222,100.43161137,38.57252392
222,100.43158286,38.57250725
222,100.43154748,38.57248657
222,100.4313518,38.57253579
222,100.43134629,38.57253717
222,100.43118437,38.57257728
222,100.43108991,38.57259083
222,100.43096166,38.57261433
222,100.43087703,38.57263348
222,100.43081033,38.57266855
222,100.43083841,38.57270664
222,100.43090346,38.57274112
222,100.43095272,38.57277579
222,100.43102464,38.57281776
222,100.43100809,38.57283276
222,100.4309906,38.57281834
222,100.4309165,38.57277127
222,100.43085997,38.57273764
222,100.43078599,38.57268134
222,100.43075226,38.5726951
222,100.43066082,38.57273817
222,100.43064208,38.57277271
222,100.43059977,38.57284378
222,100.4305498,38.57289587
222,100.43051406,38.57293063
222,100.43046485,38.57296023
222,100.43043965,38.57297539
222,100.43034283,38.57299182
222,100.43023918,38.57303122
222,100.43017915,38.57306628
222,100.43023371,38.57312281
222,100.43030162,38.57311817
222,100.43035989,38.57311745
222,100.43033092,38.573153
222,100.4303651,38.57319753
222,100.43045553,38.57325914
222,100.43044336,38.57331678
222,100.43049788,38.57331298
222,100.43058397,38.57328998
222,100.43065667,38.57326296
222,100.43074066,38.5732013
222,100.43077061,38.57322104
222,100.43077,38.57322164
222,100.43073827,38.57327494
222,100.43071764,38.57333668
222,100.43068958,38.57339137
222,100.43064017,38.57347205
222,100.43063567,38.57352073
222,100.43064893,38.57357077
222,100.43075171,38.57348743
222,100.43092859,38.57331463
222,100.43096912,38.57327504
222,100.43117511,38.57302227
222,100.43120963,38.57298643
222,100.43122405,38.57299728
222,100.43104407,38.57321146
222,100.43096962,38.57330006
222,100.43090261,38.57336523
222,100.43082824,38.5734424
222,100.43071242,38.57354908
222,100.43065676,38.57360033
222,100.43066324,38.57362478
222,100.43070925,38.57374004
222,100.4308108,38.57380887
222,100.43083307,38.57382864
222,100.43084417,38.57383849
222,100.43087228,38.57387819
222,100.43101225,38.57395513
222,100.43103363,38.57397916
222,100.43105883,38.57400747
222,100.43119463,38.57409786
222,100.43120651,38.57410576
222,100.43132752,38.57414575
222,100.43137421,38.57416559
222,100.43141661,38.57413703
222,100.43153189,38.57423067
222,100.43158072,38.57424909
222,100.4317722,38.57432135
222,100.43181404,38.57433714
222,100.43191471,38.57437412
222,100.43205915,38.57442719
222,100.4321003,38.57444231
222,100.43225342,38.57449648
222,100.4323793,38.57436549
222,100.43251834,"38.57421221),(100.431415 38.57316883"
222,100.43140644,38.57310459
222,100.43144669,38.57312891
222,100.43148745,38.57313513
222,100.43151424,38.57313921
222,100.43147558,38.5731802
222,100.431415,38.57316883
223,100.42158224,38.57415695
223,100.42165057,38.57401594
223,100.42166101,38.57399441
223,100.42171006,38.57389514
223,100.4217242,38.57387352
223,100.4217038,38.57385518
223,100.42176073,38.57378585
223,100.42182594,38.57367495
223,100.42183009,38.57363565
223,100.42176261,38.57362277
223,100.42165804,38.57355445
223,100.42162879,38.57353298
223,100.42162354,38.57352913
223,100.42160101,38.57349508
223,100.42157357,38.57345824
223,100.42153046,38.5734273
223,100.42149943,38.57339336
223,100.42145749,38.5733605
223,100.42143253,38.57332648
223,100.42138955,38.57330222
223,100.42134213,38.57329898
223,100.42123648,38.57329931
223,100.42114649,38.57329278
223,100.42109277,38.57327818
223,100.42103912,38.57326739
223,100.42100881,38.57326966
223,100.42095066,38.57327704
223,100.42090612,38.57329665
223,100.42087588,38.57330274
223,100.42084575,38.57331454
223,100.42083879,38.57333083
223,100.42085951,38.57339636
223,100.4209228,38.57346519
223,100.42094208,38.57351929
223,100.4210228,38.57360983
223,100.42104264,38.57363056
223,100.42104041,38.57364108
223,100.42108217,38.57372637
223,100.42110515,38.57374875
223,100.42112179,38.57376497
223,100.42115092,38.57382563
223,100.42118951,38.57387378
223,100.42120855,38.5739155
223,100.42122867,38.57395053
223,100.42127959,38.57400806
223,100.42130593,38.57403131
223,100.42126585,38.57405018
223,100.42126484,38.5740507
223,100.42119963,38.57395565
223,100.42115458,38.57388851
223,100.42111735,38.57384797
223,100.42108077,38.57377882
223,100.42105733,38.57376004
223,100.42100308,38.57365678
223,100.42098968,38.57363325
223,100.42097666,38.57361039
223,100.42093426,38.57355371
223,100.42090837,38.573534
223,100.42087557,38.57353345
223,100.4208685,38.573483
223,100.42083721,38.57343572
223,100.42078178,38.57333439
223,100.42074801,38.57331513
223,100.42065748,38.57326618
223,100.4206071,38.5732513
223,100.4205873,38.57324797
223,100.42051905,38.57325118
223,100.42047058,38.57325653
223,100.42029071,38.57329566
223,100.42023304,38.57329636
223,100.42021173,38.57329304
223,100.42019501,38.57329205
223,100.42018004,38.57330296
223,100.42017876,38.57331489
223,100.42017477,38.57334354
223,100.4201874,38.57336841
223,100.42021547,38.5734062
223,100.42025265,38.57344389
223,100.42031317,38.57351108
223,100.42042936,38.57363002
223,100.42050712,38.57372441
223,100.42053082,38.57377179
223,100.42058817,38.57383187
223,100.42073701,38.57398975
223,100.42080055,38.57405571
223,100.42083052,38.57403628
223,100.42083998,38.57405404
223,100.4208754,38.57407982
223,100.42090153,38.57409619
223,100.42090385,38.57410666
223,100.42090653,38.57411877
223,100.42095489,38.57418491
223,100.42103263,38.57427811
223,100.4210468,38.57430416
223,100.42107769,38.57433119
223,100.42112189,38.57434019
223,100.4211268,38.574358
223,100.42117733,38.57438003
223,100.42121118,38.57440345
223,100.42122825,38.57442231
223,100.42122249,38.57443787
223,100.42125138,38.57451736
223,100.42125773,38.57453158
223,100.42125192,38.57454476
223,100.42124179,38.57456991
223,100.42124667,38.57458653
223,100.4212639,38.57461373
223,100.4212749,38.57463267
223,100.42129185,38.57464557
223,100.42130255,38.57464902
223,100.42131688,38.57464923
223,100.42138924,38.5745311
223,100.42140208,38.57450108
223,100.42141014,38.57448222
223,100.4214719,38.57438137
223,100.4214828,38.57435701
223,100.42150854,38.57429942
223,100.42156189,38.57419629
223,100.42158224,38.57415695
224,100.41245691,38.57463076
224,100.41246776,38.57461782
224,100.41246797,38.57460394
224,100.4124171,38.57459753
224,100.4123731,38.57462986
224,100.41228449,38.57463188
224,100.41224799,38.57462851
224,100.41221476,38.57460603
224,100.41216269,38.57461333
224,100.41216844,38.57465902
224,100.41215695,38.57469253
224,100.41211444,38.57475405
224,100.4121093,38.57480178
224,100.41212914,38.57482252
224,100.41216431,38.57482019
224,100.41235392,38.57470445
224,100.41245691,38.57463076
225,100.41185147,38.57433139
225,100.41179651,38.57431537
225,100.41172994,38.5743269
225,100.41167591,38.57436847
225,100.41149685,38.57452697
225,100.41141174,38.57460985
225,100.41148127,38.57467681
225,100.41152444,38.5747115
225,100.41157635,38.57477018
225,100.41164602,38.57484748
225,100.41169895,38.57483731
225,100.41177282,38.57481139
225,100.41180787,38.57474066
225,100.41179666,38.574711
225,100.41179734,38.5746681
225,100.41179846,38.57464782
225,100.41184021,38.57460919
225,100.41183661,38.57458063
225,100.41186323,38.57454456
225,100.41191719,38.57450935
225,100.41193944,38.57448287
225,100.41190104,38.57438204
225,100.41185147,38.57433139
226,100.41512201,38.57489096
226,100.4151061,38.57482252
226,100.41514753,38.57482964
226,100.41522732,38.57481152
226,100.41544321,38.57467354
226,100.41543431,38.57459166
226,100.41527543,38.57454019
226,100.41519268,38.57451478
226,100.41516792,38.57450717
226,100.41499738,38.5743567
226,100.41489535,38.57435603
226,100.41482695,38.57433588
226,100.41473658,38.57418635
226,100.41466983,38.57412614
226,100.41453676,38.57402861
226,100.41452929,38.57401916
226,100.41448091,38.57402928
226,100.41460206,38.57426233
226,100.41469183,38.57440799
226,100.41478519,38.57455947
226,100.41493582,38.57480932
226,100.41501596,38.57493229
226,100.41505959,38.57492795
226,100.41512201,38.57489096
227,100.41350695,38.57491575
227,100.41352318,38.5749087
227,100.41357298,38.57490905
227,100.41364676,38.57489386
227,100.41368355,38.57487866
227,100.41368388,38.57477188
227,100.41364828,38.57469032
227,100.4136543,38.57462543
227,100.41360902,38.57454589
227,100.41357345,38.57446624
227,100.41348959,38.57427659
227,100.41343932,38.57423174
227,100.4134179,38.57421263
227,100.41333108,38.57424419
227,100.41326096,38.57426029
227,100.41321962,38.57425867
227,100.41323907,38.5744164
227,100.41329221,38.57464932
227,100.41331599,38.57480919
227,100.41334274,38.57493471
227,100.41336048,38.57497263
227,100.41341859,38.57496335
227,100.41348705,38.57492439
227,100.41350695,38.57491575
228,100.41092149,38.57463504
228,100.41084823,38.57453702
228,100.41079443,38.57450311
228,100.41068101,38.57436982
228,100.4106285,38.57432398
228,100.41062077,38.57431692
228,100.41052063,38.57431932
228,100.41048008,38.57434126
228,100.41042042,38.5743956
228,100.41040172,38.57444826
228,100.41040206,38.57446613
228,100.41041619,38.57448979
228,100.41040883,38.5745018
228,100.41032744,38.57453138
228,100.41029578,38.57454249
228,100.41026333,38.57451308
228,100.41023746,38.57450982
228,100.4101832,38.57452954
228,100.41013386,38.57456827
228,100.41010806,38.57456858
228,100.41008653,38.57455454
228,100.41006799,38.57453808
228,100.41007049,38.57451064
228,100.41016877,38.57433548
228,100.41018963,38.57431497
228,100.410183,38.57428645
228,100.41024471,38.57425949
228,100.41034613,38.57424516
228,100.41043584,38.57425242
228,100.41052145,38.57428356
228,100.41058211,38.57428045
228,100.41063364,38.57427625
228,100.41064275,38.57426563
228,100.4106812,38.57427063
228,100.41072303,38.57426727
228,100.41075713,38.57424112
228,100.41077664,38.57415385
228,100.41079529,38.57414342
228,100.41084704,38.57408845
228,100.41089759,38.57406496
228,100.41093348,38.57403736
228,100.41102437,38.57393474
228,100.41103337,38.57393035
228,100.41105144,38.57392154
228,100.41113126,38.57390485
228,100.41123566,38.57384067
228,100.41130528,38.57376833
228,100.41132624,38.57372232
228,100.41132756,38.57360361
228,100.41138671,38.57346133
228,100.41139705,38.57343291
228,100.41140918,38.57339957
228,100.41148214,38.57331146
228,100.41148357,38.57329142
228,100.4114791,38.57327671
228,100.41139922,38.57331079
228,100.41129789,38.57334538
228,100.41121697,38.5733889
228,100.41122437,38.57337391
228,100.4113178,38.57330796
228,100.41145965,38.57320527
228,100.41145603,38.57318737
228,100.41144785,38.5731417
228,100.41148504,38.57308692
228,100.41149708,38.57305102
228,100.41149994,38.57301095
228,100.41144045,38.57293503
228,100.41106549,38.5732699
228,100.41087263,38.57344215
228,100.41074656,38.57355921
228,100.41067544,38.57362525
228,100.41047008,38.57381594
228,100.41035255,38.5739171
228,100.41009346,38.5741401
228,100.40995952,38.57425538
228,100.40994808,38.57426505
228,100.40991717,38.57435519
228,100.40989595,38.57437532
228,100.40986501,38.57440468
228,100.4098566,38.57444053
228,100.40988597,38.57446758
228,100.40993047,38.57449207
228,100.40994915,38.57451568
228,100.40998523,38.57449737
228,100.41000234,38.57451861
228,100.41003921,38.57454081
228,100.41005457,38.57455016
228,100.41001707,38.57457325
228,100.41000093,38.57460205
228,100.41003799,38.57463378
228,100.41006887,38.57466081
228,100.41011076,38.57470678
228,100.41014786,38.57474089
228,100.41018491,38.57477262
228,100.41024814,38.5748231
228,100.41027064,38.57484809
228,100.41028848,38.5748679
228,100.41033814,38.57492331
228,100.41038971,38.57499895
228,100.4104138,38.57503536
228,100.4104779,38.57500623
228,100.410526,38.57498182
228,100.41065935,38.57489203
228,100.41078462,38.57480248
228,100.41085097,38.57475506
228,100.41094383,38.57469078
228,100.41092149,38.57463504
229,100.41716127,38.57465719
229,100.41696451,38.57465576
229,100.41695509,38.57467112
229,100.41696025,38.57468631
229,100.4170093,38.57471051
229,100.41706336,38.57474227
229,100.41716165,38.57480018
229,100.41731748,38.5749432
229,100.417362,38.57499359
229,100.41738455,38.5750186
229,100.4175628,38.5748638
229,100.41761112,38.57481706
229,100.41761227,38.57476368
229,100.41758326,38.57473821
229,100.41751228,38.57472158
229,100.4174828,38.57470477
229,100.41743136,38.57468252
229,100.41732665,38.57466853
229,100.41716127,38.57465719
230,100.42560941,38.57466737
230,100.42556606,38.57456304
230,100.42554296,38.5745004
230,100.42551994,38.57444157
230,100.42547525,38.57439254
230,100.42544809,38.57437
230,100.42540266,38.5743337
230,100.42539873,38.57433056
230,100.425277,38.57417819
230,100.42524184,38.57413418
230,100.42515322,38.57403252
230,100.42512088,38.5740713
230,100.42511826,38.57407332
230,100.42508798,38.57409672
230,100.42500111,38.57415617
230,100.42492455,38.57420639
230,100.42491447,38.57416167
230,100.42493889,38.57415693
230,100.42498381,38.5741254
230,100.4250469,38.57407382
230,100.42513001,38.57400588
230,100.4250629,38.57392853
230,100.42504039,38.57389763
230,100.42497488,38.57393651
230,100.42494844,38.57391276
230,100.42502296,38.57387372
230,100.42501257,38.57383953
230,100.42499254,38.57380927
230,100.42493328,38.57376042
230,100.4249762,38.57371985
230,100.42494635,38.57368399
230,100.42491952,38.5736786
230,100.42488799,38.57368089
230,100.42484899,38.57367374
230,100.42483382,38.57367392
230,100.42482228,38.57367406
230,100.42467954,38.57374754
230,100.4247255,38.57383272
230,100.42470226,38.57384312
230,100.42465158,38.57376194
230,100.42450112,38.57384604
230,100.42436062,38.57392457
230,100.42432727,38.57394321
230,100.42412071,38.57406012
230,100.42411854,38.57407349
230,100.42417867,38.57413713
230,100.42422429,38.57413989
230,100.42425335,38.57413572
230,100.42425842,38.57417671
230,100.4243374,38.57421001
230,100.42435791,38.57422315
230,100.42441158,38.57421531
230,100.42448874,38.57419407
230,100.42450669,38.57423512
230,100.42453588,38.57425264
230,100.42457651,38.57428372
230,100.42447558,38.57433384
230,100.42449077,38.57435115
230,100.42452541,38.57438314
230,100.42454297,38.57441152
230,100.42457593,38.57448167
230,100.42458249,38.57450697
230,100.42459959,38.5745729
230,100.42461567,38.57458426
230,100.42466856,38.57462163
230,100.42472474,38.57463811
230,100.4247491,38.57464163
230,100.42482905,38.57463112
230,100.4249286,38.57462991
230,100.42509414,38.57464886
230,100.4251452,38.57465206
230,100.42518462,38.57468017
230,100.42518795,38.57472589
230,100.42522255,38.57475598
230,100.42533052,38.57481186
230,100.42538165,38.57484209
230,100.42539688,38.5748511
230,100.42542889,38.57487359
230,100.42546304,38.5748808
230,100.42548004,38.57488059
230,100.42553858,38.57489322
230,100.42561643,38.5748999
230,100.42569758,38.57495039
230,100.42571902,38.57492916
230,100.42570605,38.57488737
230,100.42568041,38.57481904
230,100.42565747,38.57476403
230,100.42561672,38.57468208
230,100.42560941,"38.57466737),(100.42473485 38.57419683"
230,100.42470057,38.57415197
230,100.42466809,38.57410891
230,100.42468076,38.57410192
230,100.42475721,38.5741763
230,100.42481167,38.57424357
230,100.42479796,38.57431761
230,100.42482007,38.57436144
230,100.42485723,38.57439793
230,100.42489872,38.57442364
230,100.42487155,38.57443112
230,100.42497104,38.57451904
230,100.4250407,38.57454107
230,100.42506024,38.57454084
230,100.42508823,38.57457748
230,100.42502988,38.57456218
230,100.42495846,38.57452777
230,100.42485366,38.5744374
230,100.42485796,38.57443486
230,100.42478242,38.5743762
230,100.424763,38.57431566
230,100.42477283,38.57427502
230,100.42477067,38.57424287
230,100.42474774,38.5742134
230,100.42473485,38.57419683
231,100.39754798,38.57391033
231,100.3973368,38.57379301
231,100.39709508,38.57375805
231,100.39704786,38.57380908
231,100.39703971,38.57380287
231,100.3969544,38.57396157
231,100.39697548,38.57421992
231,100.39698913,38.57450991
231,100.39684432,38.57491531
231,100.39679905,38.57506723
231,100.39683411,38.57521819
231,100.39698833,38.57529835
231,100.39722944,38.57530178
231,100.39753336,38.57522877
231,100.39776203,38.57500528
231,100.39797489,38.57479459
231,100.39796915,38.5744982
231,100.39778643,38.57419132
231,100.39754798,38.57391033
232,100.41374747,38.57341276
232,100.41366884,38.57336605
232,100.41364116,38.57344074
232,100.41358112,38.57372365
232,100.41356932,38.57386488
232,100.41360985,38.57395019
232,100.41358131,38.57398105
232,100.41361501,38.57408932
232,100.41374527,38.57416782
232,100.41380684,38.57421093
232,100.41381961,38.57423624
232,100.41384222,38.57428105
232,100.41393214,38.57440771
232,100.41392192,38.57443775
232,100.4138885,38.57453598
232,100.41400143,38.57459754
232,100.4141122,38.57467247
232,100.41433212,38.57474035
232,100.41435341,38.574759
232,100.4144631,38.57485508
232,100.41448454,38.57488472
232,100.41452052,38.57493446
232,100.41465721,38.57509297
232,100.41475942,38.57510317
232,100.41486022,38.57504094
232,100.41496511,38.57494053
232,100.41495115,38.57488896
232,100.41492234,38.57484451
232,100.41486185,38.57475302
232,100.41481557,38.57474595
232,100.41481751,38.57472114
232,100.41478456,38.57465099
232,100.41466146,38.57444275
232,100.41461975,38.57441712
232,100.41459754,38.57440348
232,100.41450429,38.5742845
232,100.41449541,38.57427316
232,100.41438322,38.5741258
232,100.41437664,38.57411344
232,100.414358,38.57407843
232,100.41420472,38.57392428
232,100.41405593,38.57378465
232,100.41402617,38.57376142
232,100.41395727,38.57370766
232,100.41380728,38.57349021
232,100.41374747,38.57341276
233,100.42041175,38.5748223
233,100.42053651,38.57474452
233,100.4207064,38.57461472
233,100.42075934,38.57458929
233,100.42069926,38.5744985
233,100.42062954,38.57441164
233,100.42060752,38.57438381
233,100.42054734,38.57430777
233,100.42053568,38.57429327
233,100.4204851,38.57423035
233,100.42041254,38.57412255
233,100.420392,38.57409624
233,100.42034028,38.57403
233,100.42028092,38.57397543
233,100.4202572,38.57397448
233,100.42024446,38.57397397
233,100.42016507,38.57388913
233,100.42008609,38.57382526
233,100.41990788,38.57365583
233,100.41972897,38.57349767
233,100.41953445,38.57333201
233,100.419462,38.57327186
233,100.41945323,38.5732777
233,100.41918393,38.5734757
233,100.41930605,38.5736204
233,100.41929757,38.57365196
233,100.41939698,38.57379804
233,100.41945961,38.57392598
233,100.41943065,38.57393491
233,100.41942627,38.57389779
233,100.41940203,38.57386948
233,100.41931178,38.57372615
233,100.41930651,38.57371773
233,100.41916409,38.57349029
233,100.41906299,38.57356462
233,100.41882462,38.57374327
233,100.41889833,38.57382163
233,100.41893535,38.57385097
233,100.41894765,38.57385917
233,100.41893577,38.57387242
233,100.41896433,38.57393523
233,100.4190875,38.57410057
233,100.41912243,38.57410134
233,100.41912185,38.57414901
233,100.41922648,38.57429789
233,100.41925899,38.57432967
233,100.41927463,38.57435331
233,100.41928131,38.57438422
233,100.41939828,38.57454248
233,100.41941202,38.57455586
233,100.41943697,38.57458014
233,100.41945245,38.57459545
233,100.41949807,38.57459966
233,100.41951496,38.57460899
233,100.41952206,38.57466134
233,100.41954798,38.57474444
233,100.41959144,38.57479277
233,100.41964853,38.57483974
233,100.419721,38.5748198
233,100.41974904,38.5748564
233,100.41972682,38.57488408
233,100.41972736,38.57491148
233,100.4197989,38.57499879
233,100.41981099,38.57502598
233,100.41994611,38.57510442
233,100.41997734,38.57508688
233,100.42011642,38.57499558
233,100.42012579,38.57499124
233,100.42023917,38.5749388
233,100.42029673,38.57490187
233,100.42028164,38.57487536
233,100.42034443,38.57485744
233,100.42041175,38.5748223
234,100.41439545,38.57498549
234,100.41435389,38.5749562
234,100.4143039,38.57496157
234,100.41432289,38.57499691
234,100.41435316,38.57505446
234,100.41439038,38.57509477
234,100.41441657,38.57512948
234,100.41447309,38.57517398
234,100.41449099,38.57513567
234,100.41448214,38.57507143
234,100.41439545,38.57498549
235,100.41752162,38.57501127
235,100.41750226,38.57497317
235,100.41748641,38.57498253
235,100.4173984,38.57510619
235,100.41740001,38.57512619
235,100.41741867,38.57514885
235,100.41746873,38.57516254
235,100.41754028,38.57509589
235,100.41754239,38.57507966
235,100.41754185,38.57505202
235,100.41752162,38.57501127
236,100.42714234,38.57499464
236,100.42720044,38.57486237
236,100.42720657,38.5748235
236,100.42721476,38.57478279
236,100.42723091,38.57473524
236,100.42723919,38.57469647
236,100.42724658,38.57466322
236,100.42724119,38.57464514
236,100.42722725,38.5746218
236,100.42724406,38.57461207
236,100.42725605,38.57460429
236,100.42727576,38.57449537
236,100.42726487,38.5744364
236,100.42728863,38.57440942
236,100.42730218,38.57435777
236,100.42729623,38.57430255
236,100.42730299,38.57427578
236,100.42731691,38.57424319
236,100.42730258,38.57413278
236,100.42732899,38.57411721
236,100.42733313,38.57408093
236,100.4273202,38.57404105
236,100.42729539,38.57401466
236,100.42726557,38.5739807
236,100.42714175,38.57386019
236,100.42702824,38.57377005
236,100.42692957,38.57369308
236,100.42690271,38.57368578
236,100.42681958,38.5736582
236,100.42665183,38.57352678
236,100.42661742,38.57350622
236,100.42654882,38.57347655
236,100.42653922,38.57348239
236,100.42652002,38.57349406
236,100.42648362,38.57361844
236,100.42647732,38.57366809
236,100.42649735,38.57369835
236,100.4265061,38.5737726
236,100.4265333,38.57379706
236,100.42653394,38.57382946
236,100.42654228,38.57388275
236,100.42656284,38.5739397
236,100.42656098,38.57396832
236,100.42654967,38.5740104
236,100.42655569,38.57406944
236,100.42657341,38.57410545
236,100.42658346,38.57412248
236,100.42655056,38.57417818
236,100.42654815,38.57430214
236,100.42655843,38.57433061
236,100.42652527,38.57437296
236,100.42651471,38.57445317
236,100.42653728,38.57448913
236,100.42654876,38.5745786
236,100.42657357,38.57460499
236,100.42659838,38.57463138
236,100.42661629,38.57467692
236,100.42664371,38.57471281
236,100.42668317,38.57474284
236,100.42671989,38.57475764
236,100.42670753,38.57477734
236,100.42681221,38.57482856
236,100.42689638,38.57485838
236,100.42693487,38.57487662
236,100.42700495,38.57487169
236,100.42700186,38.57488398
236,100.42696242,38.57500064
236,100.42704719,38.57506515
236,100.42706838,38.57506227
236,100.42709741,38.5750562
236,100.42714234,38.57499464
237,100.41310328,38.57444992
237,100.41306036,38.57430458
237,100.41293807,38.57437688
237,100.41284306,38.57443305
237,100.41279788,38.57446186
237,100.41262437,38.57457252
237,100.41253297,38.5746308
237,100.41248804,38.57465946
237,100.41244795,38.57468356
237,100.41234621,38.57474471
237,100.41224204,38.57480732
237,100.41216756,38.57485208
237,100.41226987,38.57499099
237,100.41233425,38.57506172
237,100.41245355,38.57519278
237,100.41254939,38.57527821
237,100.41260473,38.57523067
237,100.41268595,38.57516089
237,100.41269326,38.57515462
237,100.41270022,38.57513833
237,100.41276383,38.57509942
237,100.41277535,38.57509489
237,100.41282941,38.57507362
237,100.41288033,38.57502053
237,100.41303342,38.5748609
237,100.41312274,38.57476777
237,100.41312427,38.5745775
237,100.41312222,38.57457155
237,100.41310466,38.57452045
237,100.41310328,38.57444992
238,100.41430884,38.57502354
238,100.41427015,38.57496463
238,100.41425844,38.57496569
238,100.41424037,38.57495686
238,100.41425587,38.57501631
238,100.41427489,38.5751505
238,100.41428079,38.57521907
238,100.41432124,38.57528143
238,100.41437671,38.57526814
238,100.41445039,38.57523269
238,100.41446093,38.57520443
238,100.41442357,38.57516157
238,100.41438655,38.57513128
238,100.41437345,38.57511356
238,100.41430884,38.57502354
239,100.41131948,38.573951
239,100.41125528,38.57392794
239,100.41116305,38.57394693
239,100.4110616,38.57396007
239,100.41096003,38.57404471
239,100.41092699,38.57408343
239,100.41089326,38.57412297
239,100.41085225,38.57419973
239,100.41083161,38.57423096
239,100.41080633,38.57425748
239,100.41076304,38.57429495
239,100.41071956,38.57432288
239,100.41071832,38.57433719
239,100.41081134,38.57443617
239,100.41082073,38.57444968
239,100.41084258,38.57448108
239,100.41093361,38.57455625
239,100.41093441,38.57456799
239,100.41093573,38.57458721
239,100.41095752,38.57461435
239,100.41098754,38.57467476
239,100.4109114,38.57474003
239,100.41059999,38.57496186
239,100.41053107,38.57500797
239,100.41047057,38.57509688
239,100.41047998,38.57511226
239,100.4105203,38.57515587
239,100.41054995,38.57519722
239,100.41055393,38.57521132
239,100.41056136,38.5752376
239,100.41059748,38.57529913
239,100.41061481,38.57533109
